latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-6.57484,-51.10321,318.18,0.48,0.48,2023-01-01,0419,N20,VIIRS,n,2,288.53,2.24,N,2
-12.30578,-52.6841,298.56,0.49,0.49,2023-01-01,0421,N20,VIIRS,n,2,283.18,0.23,N,0
-12.30497,-52.68864,296.03,0.49,0.49,2023-01-01,0421,N20,VIIRS,n,2,282.81,0.29,N,0
-20.98895,-55.22159,302.55,0.5,0.49,2023-01-01,0424,N20,VIIRS,n,2,288.69,0.52,N,0
-20.98443,-55.22084,303.28,0.5,0.49,2023-01-01,0424,N20,VIIRS,n,2,288.77,0.98,N,0
5.82093,-72.04961,304.61,0.57,0.43,2023-01-01,0557,N20,VIIRS,n,2,289.74,2.3,N,0
5.55093,-65.93077,313.94,0.4,0.37,2023-01-01,0557,N20,VIIRS,n,2,290.59,1.07,N,0
5.55037,-65.92722,309.9,0.4,0.37,2023-01-01,0557,N20,VIIRS,n,2,290.99,1.3,N,0
5.8202,-72.04478,339.45,0.57,0.43,2023-01-01,0557,N20,VIIRS,n,2,291.66,4.07,N,0
5.81629,-72.04569,315.81,0.57,0.43,2023-01-01,0557,N20,VIIRS,n,2,290.34,4.07,N,0
3.83238,-72.3998,316.32,0.56,0.43,2023-01-01,0558,N20,VIIRS,n,2,291.84,1.96,N,0
3.83324,-72.40206,307.29,0.56,0.43,2023-01-01,0558,N20,VIIRS,n,2,291.72,1.68,N,0
3.83247,-72.39703,316.12,0.56,0.43,2023-01-01,0558,N20,VIIRS,n,2,292.32,1.68,N,0
3.53519,-71.87799,322.48,0.52,0.41,2023-01-01,0558,N20,VIIRS,n,2,290.67,3.01,N,0
3.31649,-72.19666,319.25,0.54,0.42,2023-01-01,0558,N20,VIIRS,n,2,290.74,2.47,N,0
3.07359,-71.79865,315.84,0.51,0.41,2023-01-01,0558,N20,VIIRS,n,2,290.16,1.61,N,0
3.03838,-71.79482,329.49,0.51,0.41,2023-01-01,0558,N20,VIIRS,n,2,291.01,5.52,N,0
3.03462,-71.79542,328.99,0.51,0.41,2023-01-01,0558,N20,VIIRS,n,2,291.03,6.85,N,0
3.03532,-71.79994,317.66,0.51,0.41,2023-01-01,0558,N20,VIIRS,n,2,290.37,3.74,N,0
3.03156,-71.80054,331.12,0.51,0.41,2023-01-01,0558,N20,VIIRS,n,2,290.65,3.74,N,0
4.89581,-75.32,339.28,0.61,0.53,2023-01-01,0558,N20,VIIRS,n,2,273.96,11.31,N,1
3.0154,-71.7198,313.9,0.5,0.41,2023-01-01,0558,N20,VIIRS,n,2,290.69,6.22,N,0
3.00998,-71.73445,316.87,0.5,0.41,2023-01-01,0558,N20,VIIRS,n,2,290.86,1.65,N,0
3.12045,-72.77408,303.24,0.39,0.44,2023-01-01,0558,N20,VIIRS,n,2,292,0.89,N,0
3.11646,-72.77472,304.39,0.39,0.44,2023-01-01,0558,N20,VIIRS,n,2,291.57,0.56,N,0
2.8155,-73.51099,308.29,0.43,0.46,2023-01-01,0558,N20,VIIRS,n,2,290.65,0.99,N,0
2.81493,-73.50717,306.4,0.43,0.46,2023-01-01,0558,N20,VIIRS,n,2,291.54,1.75,N,0
2.81783,-73.50591,301.38,0.43,0.46,2023-01-01,0558,N20,VIIRS,n,2,290.48,0.22,N,0
2.81423,-73.51029,306.26,0.43,0.46,2023-01-01,0558,N20,VIIRS,n,2,291.33,0.77,N,0
2.81364,-73.50648,303.99,0.43,0.46,2023-01-01,0558,N20,VIIRS,n,2,291.13,0.81,N,0
1.88156,-72.62679,309.47,0.55,0.42,2023-01-01,0558,N20,VIIRS,n,2,290.48,1.71,N,0
3.01609,-71.72429,331.07,0.5,0.41,2023-01-01,0558,N20,VIIRS,n,2,291.98,6.22,N,0
4.1548,-71.77896,302.31,0.52,0.42,2023-01-01,0558,N20,VIIRS,n,2,290.86,0.71,N,0
4.1436,-71.75673,326.88,0.52,0.42,2023-01-01,0558,N20,VIIRS,n,2,291.27,3.7,N,0
4.50038,-74.14054,303.46,0.5,0.49,2023-01-01,0558,N20,VIIRS,n,2,280.26,1.58,N,2
3.83558,-72.39418,308.16,0.56,0.43,2023-01-01,0558,N20,VIIRS,n,2,291.32,1.76,N,0
0.79173,-74.35538,323.2,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,288.74,2.6,N,0
1.30098,-74.37895,302.35,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,290.27,0.72,N,0
1.19515,-74.56506,301.07,0.47,0.48,2023-01-01,0559,N20,VIIRS,n,2,289.2,1.19,N,0
0.92019,-74.50133,319.03,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,286.86,2.56,N,0
0.91585,-74.50201,307.97,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,286.98,4.27,N,0
0.91522,-74.49788,312.14,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,287.12,1.44,N,0
0.91151,-74.50269,342.96,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,288.21,4.27,N,0
0.91088,-74.49856,301.02,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,286.83,1.44,N,0
0.91864,-74.50065,320.74,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,287.53,3.53,N,0
0.91798,-74.49653,300.77,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,286.37,0.86,N,0
0.9143,-74.50132,311.19,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,287.37,4.58,N,0
0.91364,-74.49721,309.12,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,287.11,1.53,N,0
0.90996,-74.50199,339.39,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,288.72,4.58,N,0
0.80426,-74.36302,304.83,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,288.91,1.75,N,0
0.80302,-74.3549,307.54,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289,2.53,N,0
0.80059,-74.36777,302.12,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,286.2,0.82,N,0
0.79997,-74.36372,308.47,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,287.27,1.75,N,0
0.79935,-74.35966,319.83,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,288.51,1.75,N,0
0.79873,-74.35559,318.77,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289.65,2.53,N,0
0.79629,-74.36845,303.03,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,286.37,0.76,N,0
0.79568,-74.36441,306.59,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,288.24,1.86,N,0
0.79506,-74.36035,319.41,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289.16,1.86,N,0
0.79444,-74.35628,319.65,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289.9,1.86,N,0
0.79382,-74.35222,304.92,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289.26,1.86,N,0
0.79015,-74.35697,307.16,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,285.37,1.86,N,0
0.78953,-74.35291,314.87,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289.1,1.86,N,0
0.79238,-74.35945,307.26,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,285.72,1.09,N,0
0.79108,-74.35134,305.13,0.45,0.47,2023-01-01,0559,N20,VIIRS,n,2,289.15,2.6,N,0
0.73794,-74.7832,306.6,0.48,0.48,2023-01-01,0559,N20,VIIRS,n,2,287.62,1.01,N,0
0.06227,-74.60107,303.23,0.46,0.47,2023-01-01,0559,N20,VIIRS,n,2,287.19,0.93,N,0
-0.07831,-77.66497,309.79,0.37,0.58,2023-01-01,0559,N20,VIIRS,n,2,271.39,1.76,N,1
-0.07876,-77.66204,307.56,0.37,0.58,2023-01-01,0559,N20,VIIRS,n,2,277.97,1.76,N,1
-0.528,-76.12959,299.17,0.57,0.52,2023-01-01,0559,N20,VIIRS,n,2,282.39,1.1,N,0
-14.29419,-67.62438,310.21,0.52,0.41,2023-01-01,0603,N20,VIIRS,n,2,288.98,1.53,N,0
-14.29104,-67.61901,311.6,0.52,0.41,2023-01-01,0603,N20,VIIRS,n,2,289.34,2.64,N,0
-14.29485,-67.61958,327.69,0.52,0.41,2023-01-01,0603,N20,VIIRS,n,2,289.77,2.64,N,0
-16.64718,-68.31853,301.64,0.51,0.41,2023-01-01,0603,N20,VIIRS,n,2,278.15,1.37,N,2
-20.67446,-51.31135,356.48,0.43,0.38,2023-01-01,1653,N20,VIIRS,l,2,295.54,5.31,D,0
-20.67501,-51.31549,355.22,0.43,0.38,2023-01-01,1653,N20,VIIRS,l,2,294.07,5.31,D,0
-20.67846,-51.31907,367,0.43,0.38,2023-01-01,1653,N20,VIIRS,h,2,296.4,87.41,D,0
-18.62204,-63.1384,327.39,0.72,0.75,2023-01-01,1654,N20,VIIRS,n,2,289.64,4.54,D,0
-16.72715,-49.14309,330.7,0.39,0.36,2023-01-01,1654,N20,VIIRS,l,2,302.09,3.77,D,0
-18.33811,-62.65664,351.34,0.66,0.73,2023-01-01,1654,N20,VIIRS,n,2,288.63,17.33,D,0
-18.33758,-62.65035,356.2,0.66,0.73,2023-01-01,1654,N20,VIIRS,l,2,286.57,17.33,D,0
-18.23973,-61.82213,339.91,0.58,0.7,2023-01-01,1654,N20,VIIRS,n,2,284.54,14.36,D,0
-18.24021,-61.82766,329.57,0.58,0.7,2023-01-01,1654,N20,VIIRS,n,2,285.15,7.21,D,0
-18.23376,-61.82829,335.08,0.58,0.7,2023-01-01,1654,N20,VIIRS,n,2,283.69,7.21,D,0
-18.23922,-61.82401,348.83,0.58,0.7,2023-01-01,1654,N20,VIIRS,n,2,284.91,9.05,D,0
-18.23974,-61.82954,328.74,0.58,0.7,2023-01-01,1654,N20,VIIRS,n,2,284.86,9.05,D,0
-18.31522,-63.21077,332.36,0.72,0.76,2023-01-01,1654,N20,VIIRS,n,2,290.76,7.31,D,0
-18.30766,-63.20457,329.9,0.72,0.76,2023-01-01,1654,N20,VIIRS,n,2,290.36,8.34,D,0
-18.29243,-63.45118,352.04,0.75,0.77,2023-01-01,1654,N20,VIIRS,n,2,290.04,11.84,D,0
-17.64453,-57.16413,334.07,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,288.04,5.1,D,0
-17.6356,-57.17063,333.35,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,289.33,10.12,D,0
-18.29523,-63.45324,353.67,0.75,0.77,2023-01-01,1654,N20,VIIRS,n,2,290.06,14.8,D,0
-17.64404,-57.16703,336.83,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,289.94,8.09,D,0
-17.63515,-57.17349,334.15,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,289.81,8.11,D,0
-17.61673,-57.18116,343.97,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,293.19,14.65,D,0
-17.61735,-57.18645,351.82,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,292.35,14.65,D,0
-17.61136,-57.17646,331.06,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,292.5,7.72,D,0
-17.62494,-57.29397,347.68,0.57,0.52,2023-01-01,1654,N20,VIIRS,n,2,287.32,10.41,D,0
-17.60306,-57.18822,339.1,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,295.39,7.41,D,0
-17.5977,-57.18351,328.38,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,295.2,7.41,D,0
-17.59233,-57.17881,327.77,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,294.5,7.16,D,0
-17.62013,-57.46634,336.41,0.59,0.53,2023-01-01,1654,N20,VIIRS,n,2,287.73,8.37,D,0
-17.56438,-57.18767,327.66,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,296.57,13,D,0
-17.56676,-57.20886,327.62,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,295,10.15,D,0
-17.58494,-57.4594,331.55,0.59,0.53,2023-01-01,1654,N20,VIIRS,n,2,291.61,7.42,D,0
-17.55902,-57.22811,330.48,0.56,0.52,2023-01-01,1654,N20,VIIRS,n,2,296.93,9.97,D,0
-17.58665,-57.46107,342.21,0.59,0.52,2023-01-01,1654,N20,VIIRS,n,2,292.18,6.5,D,0
-17.55074,-57.23995,327.11,0.57,0.52,2023-01-01,1654,N20,VIIRS,n,2,292.65,5.56,D,0
-17.50415,-57.42656,328.59,0.58,0.52,2023-01-01,1654,N20,VIIRS,n,2,293.76,10.46,D,0
-17.49747,-57.41074,337.86,0.58,0.52,2023-01-01,1654,N20,VIIRS,n,2,293.92,8.1,D,0
-17.49808,-57.41621,338.15,0.58,0.52,2023-01-01,1654,N20,VIIRS,n,2,294.38,8.1,D,0
-15.78914,-56.45438,332.2,0.48,0.48,2023-01-01,1654,N20,VIIRS,n,2,291.89,1.87,D,0
-13.27184,-51.13122,333.72,0.39,0.36,2023-01-01,1655,N20,VIIRS,n,2,298.79,1.34,D,0
-12.54216,-49.20235,348.13,0.4,0.37,2023-01-01,1655,N20,VIIRS,n,2,306.88,11.19,D,0
-12.53784,-51.92358,331.43,0.4,0.37,2023-01-01,1655,N20,VIIRS,l,2,305.59,5.5,D,0
-12.36829,-51.46106,336.15,0.39,0.36,2023-01-01,1655,N20,VIIRS,n,2,299.51,3.07,D,0
-12.30873,-52.68221,341.18,0.41,0.37,2023-01-01,1655,N20,VIIRS,l,2,306.88,20.97,D,0
-12.24483,-52.67633,330.49,0.41,0.37,2023-01-01,1655,N20,VIIRS,l,2,304.83,9.8,D,0
-13.19222,-60.08638,332.86,0.39,0.59,2023-01-01,1655,N20,VIIRS,n,2,288.72,2.77,D,0
-13.19643,-60.08614,330.65,0.39,0.59,2023-01-01,1655,N20,VIIRS,n,2,288.83,3.24,D,0
-10.2089,-53.95388,333.44,0.44,0.39,2023-01-01,1656,N20,VIIRS,n,2,298.36,3.23,D,0
-9.13613,-49.82352,334.74,0.4,0.37,2023-01-01,1656,N20,VIIRS,n,2,298.81,13.82,D,0
-9.03718,-56.6916,328.37,0.4,0.44,2023-01-01,1656,N20,VIIRS,l,2,300.82,4.71,D,0
-9.26134,-60.31366,337.15,0.35,0.57,2023-01-01,1656,N20,VIIRS,n,2,288.77,3.62,D,0
-9.26096,-60.31385,328.73,0.35,0.57,2023-01-01,1656,N20,VIIRS,n,2,289.26,2.87,D,0
-4.43877,-49.87236,332.25,0.44,0.38,2023-01-01,1657,N20,VIIRS,n,2,294.18,2.41,D,0
-3.76273,-50.1324,345.3,0.44,0.38,2023-01-01,1657,N20,VIIRS,n,2,298.06,12.32,D,0
-3.17304,-49.8034,335.1,0.46,0.39,2023-01-01,1657,N20,VIIRS,n,2,297.23,5.77,D,0
-2.6831,-49.72812,333.69,0.47,0.39,2023-01-01,1658,N20,VIIRS,n,2,294.61,3.95,D,0
-1.89588,-60.595,338.28,0.58,0.52,2023-01-01,1658,N20,VIIRS,n,2,288.5,0.53,D,0
2.27542,-59.51214,325.19,0.42,0.45,2023-01-01,1659,N20,VIIRS,n,2,289.41,4.03,D,0
2.27482,-59.5159,344.64,0.42,0.45,2023-01-01,1659,N20,VIIRS,n,2,289.61,7.21,D,0
2.8502,-60.31222,331.72,0.47,0.48,2023-01-01,1700,N20,VIIRS,n,2,289.18,14.12,D,0
2.84954,-60.31639,337.93,0.47,0.48,2023-01-01,1700,N20,VIIRS,n,2,292.33,23.33,D,0
2.89303,-60.06785,334.53,0.45,0.47,2023-01-01,1700,N20,VIIRS,n,2,275.95,5.45,D,0
3.52773,-60.13209,329.58,0.44,0.46,2023-01-01,1700,N20,VIIRS,n,2,283.15,3.47,D,0
3.54046,-60.13411,330.59,0.44,0.46,2023-01-01,1700,N20,VIIRS,n,2,287.74,4.22,D,0
3.53984,-60.13806,333.44,0.44,0.46,2023-01-01,1700,N20,VIIRS,n,2,287.83,3.06,D,0
3.58696,-60.38441,330.84,0.46,0.47,2023-01-01,1700,N20,VIIRS,n,2,291.32,3.14,D,0
3.58631,-60.38852,327.45,0.46,0.47,2023-01-01,1700,N20,VIIRS,n,2,291.83,3.14,D,0
3.58565,-60.39264,326.86,0.46,0.47,2023-01-01,1700,N20,VIIRS,n,2,291.36,3.34,D,0
5.98864,-67.66265,346.07,0.67,0.73,2023-01-01,1701,N20,VIIRS,n,2,289.96,8.59,D,0
5.99639,-67.65796,337.03,0.66,0.73,2023-01-01,1701,N20,VIIRS,n,2,289.04,8.59,D,0
-18.33335,-62.64832,367,0.52,0.67,2023-01-01,1834,N20,VIIRS,h,2,290.3,29.6,D,0
-18.82206,-63.12453,337.12,0.47,0.64,2023-01-01,1834,N20,VIIRS,n,2,293.69,5.9,D,0
-18.62589,-63.13574,344.28,0.48,0.65,2023-01-01,1834,N20,VIIRS,n,2,292.38,7.76,D,0
-18.33447,-62.65324,348.27,0.52,0.67,2023-01-01,1834,N20,VIIRS,n,2,292.63,29.6,D,0
-18.33436,-62.65076,367,0.52,0.67,2023-01-01,1834,N20,VIIRS,h,2,291.59,53.98,D,0
-18.33544,-62.65569,353.22,0.52,0.67,2023-01-01,1834,N20,VIIRS,n,2,289.7,34.97,D,0
-18.40281,-63.16521,367,0.48,0.65,2023-01-01,1834,N20,VIIRS,h,2,295.66,10.31,D,0
-18.3969,-63.16659,352.3,0.48,0.65,2023-01-01,1834,N20,VIIRS,n,2,294.5,10.31,D,0
-18.37124,-63.27491,330.25,0.47,0.64,2023-01-01,1834,N20,VIIRS,n,2,292.98,3.93,D,0
-18.37369,-63.27392,340.85,0.47,0.64,2023-01-01,1834,N20,VIIRS,n,2,293.33,4.66,D,0
-18.30863,-63.20193,351.39,0.48,0.65,2023-01-01,1834,N20,VIIRS,n,2,294.08,7.15,D,0
-18.29596,-63.22913,330.77,0.48,0.65,2023-01-01,1834,N20,VIIRS,n,2,294.26,2.2,D,0
-18.21444,-63.35341,331.16,0.47,0.64,2023-01-01,1834,N20,VIIRS,n,2,291.96,2.45,D,0
-18.17689,-63.33891,331.98,0.47,0.64,2023-01-01,1834,N20,VIIRS,n,2,291.04,3.09,D,0
-17.98274,-63.31499,345.96,0.48,0.65,2023-01-01,1834,N20,VIIRS,n,2,289.23,5.92,D,0
-17.2067,-64.02122,341.75,0.45,0.63,2023-01-01,1835,N20,VIIRS,n,2,286.35,4.46,D,0
-18.39538,-70.02397,347.51,0.54,0.42,2023-01-01,1835,N20,VIIRS,n,2,304.1,14.35,D,0
-18.3944,-70.02294,340.63,0.54,0.42,2023-01-01,1835,N20,VIIRS,n,2,304.88,16.51,D,0
-17.35692,-66.05252,348.33,0.33,0.55,2023-01-01,1835,N20,VIIRS,n,2,306.75,4.79,D,0
-17.4874,-71.36314,333.1,0.47,0.4,2023-01-01,1835,N20,VIIRS,n,2,300.89,12.49,D,3
-16.75239,-67.88976,339.27,0.52,0.5,2023-01-01,1835,N20,VIIRS,n,2,307.95,5.25,D,0
-15.82278,-67.21815,340.57,0.59,0.53,2023-01-01,1835,N20,VIIRS,n,2,284.55,7.32,D,0
-15.40669,-67.34027,340.41,0.59,0.53,2023-01-01,1835,N20,VIIRS,n,2,293.77,7.85,D,0
-15.40861,-67.34209,338.41,0.59,0.53,2023-01-01,1835,N20,VIIRS,n,2,293.28,8.98,D,0
-15.74732,-69.97776,334.89,0.4,0.44,2023-01-01,1835,N20,VIIRS,n,2,301.47,6.54,D,0
-15.40536,-69.23003,343.39,0.45,0.47,2023-01-01,1835,N20,VIIRS,n,2,309,5.78,D,0
-15.1702,-68.97759,352.38,0.47,0.48,2023-01-01,1835,N20,VIIRS,n,2,307.3,22.92,D,0
-14.29546,-67.62,336.09,0.59,0.53,2023-01-01,1836,N20,VIIRS,n,2,291.7,7.77,D,0
-14.78004,-70.4868,341,0.38,0.44,2023-01-01,1836,N20,VIIRS,n,2,299.16,3.88,D,0
-13.46564,-64.48259,356.06,0.49,0.65,2023-01-01,1836,N20,VIIRS,l,2,288.98,8.93,D,0
-13.45963,-64.48379,350.65,0.49,0.65,2023-01-01,1836,N20,VIIRS,n,2,289.2,9.61,D,0
-13.46057,-64.48837,334.37,0.49,0.65,2023-01-01,1836,N20,VIIRS,n,2,289.39,7.85,D,0
-13.76815,-67.07763,329.83,0.33,0.55,2023-01-01,1836,N20,VIIRS,n,2,291.06,0.27,D,0
-13.28682,-66.35384,342.74,0.38,0.58,2023-01-01,1836,N20,VIIRS,n,2,289.64,5.13,D,0
-13.28749,-66.35729,340.67,0.38,0.58,2023-01-01,1836,N20,VIIRS,n,2,290.19,5.06,D,0
-13.28214,-66.35834,367,0.38,0.58,2023-01-01,1836,N20,VIIRS,h,2,292.24,6.43,D,0
-13.28146,-66.35489,332.02,0.38,0.58,2023-01-01,1836,N20,VIIRS,n,2,290.78,6.68,D,0
-13.28281,-66.36179,329.72,0.37,0.58,2023-01-01,1836,N20,VIIRS,n,2,292.22,6.43,D,0
-12.94027,-65.57407,338.67,0.43,0.62,2023-01-01,1836,N20,VIIRS,n,2,289.79,4.33,D,0
-12.43517,-63.9517,339.33,0.56,0.69,2023-01-01,1836,N20,VIIRS,n,2,285.79,12.46,D,0
-12.43625,-63.95686,351.21,0.56,0.69,2023-01-01,1836,N20,VIIRS,n,2,287.4,13.5,D,0
-12.43974,-63.95475,356.26,0.56,0.69,2023-01-01,1836,N20,VIIRS,l,2,287.18,15.4,D,0
-12.43344,-63.95603,330.16,0.56,0.69,2023-01-01,1836,N20,VIIRS,n,2,286.87,3.12,D,0
-12.10226,-63.71204,326.21,0.59,0.7,2023-01-01,1836,N20,VIIRS,n,2,288.19,4.41,D,0
-12.10203,-63.71396,325.28,0.59,0.7,2023-01-01,1836,N20,VIIRS,n,2,288.25,5.72,D,0
-12.6075,-66.55929,336.24,0.37,0.58,2023-01-01,1836,N20,VIIRS,n,2,290.78,0.31,D,0
-12.11968,-66.21001,332.2,0.4,0.6,2023-01-01,1836,N20,VIIRS,n,2,289.71,6.18,D,0
-13.78592,-76.16995,348.58,0.39,0.36,2023-01-01,1836,N20,VIIRS,n,2,307.94,10.76,D,2
-7.15498,-76.35363,335.62,0.39,0.36,2023-01-01,1838,N20,VIIRS,n,2,297.42,4.12,D,0
-4.22159,-80.09608,345.46,0.42,0.38,2023-01-01,1839,N20,VIIRS,n,2,305.7,7.52,D,0
-4.21293,-80.0854,339.66,0.42,0.38,2023-01-01,1839,N20,VIIRS,n,2,303.02,4.13,D,0
-4.19717,-80.00391,332.38,0.42,0.37,2023-01-01,1839,N20,VIIRS,n,2,299.65,2.21,D,0
-4.21415,-80.117,346.73,0.42,0.38,2023-01-01,1839,N20,VIIRS,n,2,307.99,11.32,D,0
-4.18128,-80.13326,337.42,0.42,0.38,2023-01-01,1839,N20,VIIRS,n,2,305.06,3.78,D,0
-2.43226,-80.22817,337.74,0.41,0.37,2023-01-01,1839,N20,VIIRS,n,2,295.04,3.33,D,0
-2.19859,-79.77074,331.62,0.4,0.37,2023-01-01,1839,N20,VIIRS,n,2,300.99,2.45,D,0
-2.17043,-79.78954,333.09,0.4,0.37,2023-01-01,1839,N20,VIIRS,n,2,300.03,5.72,D,0
-2.03324,-79.86182,333.44,0.4,0.37,2023-01-01,1839,N20,VIIRS,n,2,299.12,1.39,D,0
-1.96034,-80.01975,344.25,0.4,0.37,2023-01-01,1839,N20,VIIRS,n,2,302.01,6.93,D,0
-1.93809,-79.97188,331.95,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,300.7,3.11,D,0
-1.90343,-79.92561,341.18,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,297.87,4.02,D,0
-1.66144,-78.64056,330.95,0.38,0.36,2023-01-01,1840,N20,VIIRS,l,2,303.2,1.43,D,0
-1.83647,-79.93928,337.04,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,298.51,3.45,D,0
-1.83525,-80.12388,338.76,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,301.55,2.53,D,0
-1.78475,-79.85931,330.14,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,299.89,2.01,D,0
-1.82442,-80.14404,336.36,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,301.08,2.48,D,0
-1.77279,-79.98556,333.3,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,303.21,3.83,D,0
-1.76064,-79.95067,335.1,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,302.76,3.36,D,0
-1.72798,-79.8022,330.58,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,298.7,1.75,D,0
-1.72276,-79.90508,332.78,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,299.98,2.27,D,0
-1.76794,-80.23062,341.87,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,305.6,9.34,D,0
-1.76751,-80.23161,340.06,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,305.55,8.08,D,0
-1.81166,-80.56686,340.32,0.42,0.38,2023-01-01,1840,N20,VIIRS,n,2,299.83,6.46,D,0
-1.74488,-80.22006,337.92,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,304.19,6.6,D,0
-1.69252,-79.94357,335.63,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,302.01,2.6,D,0
-1.68422,-80.02556,336.49,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,298.42,2.86,D,0
-1.72899,-80.36829,330.33,0.41,0.37,2023-01-01,1840,N20,VIIRS,l,2,301.93,3.24,D,0
-1.66897,-80.22379,338.18,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,301.78,4.74,D,0
-1.68205,-80.31119,335.54,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,295.67,3.63,D,0
-1.70215,-80.63017,333.9,0.42,0.38,2023-01-01,1840,N20,VIIRS,n,2,298.9,3.26,D,0
-1.61263,-80.36308,341.06,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,299.96,14.83,D,0
-1.50544,-79.81131,332.54,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,293.11,3.43,D,0
-1.50155,-79.80827,333.82,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,293.34,3.43,D,0
-1.46968,-79.77007,330.39,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,294.98,1.69,D,0
-1.5058,-80.05267,347.67,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,299.62,11.79,D,0
-1.47255,-79.85668,332.15,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,291.74,1.69,D,0
-1.50243,-80.05317,335.89,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,297.07,3.42,D,0
-1.48435,-79.95693,334.33,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,296.64,3.12,D,0
-1.48489,-79.96049,340.18,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,301.94,3.12,D,0
-1.48098,-79.95743,331.61,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,299.79,2.09,D,0
-1.48152,-79.96101,330.45,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,297.43,2.09,D,0
-1.52852,-80.45467,334.67,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,300.49,15.93,D,0
-1.52906,-80.45825,332.39,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,302.81,15.93,D,0
-1.48037,-80.18169,333.04,0.41,0.37,2023-01-01,1840,N20,VIIRS,n,2,298.06,2.31,D,0
-1.44959,-80.04636,337.13,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,298.25,4.01,D,0
-1.40752,-80.0527,333.52,0.4,0.37,2023-01-01,1840,N20,VIIRS,n,2,297.37,3.48,D,0
