latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-14.2922,-67.6215,309.7,1.5,1.2,2023-01-01,0307,Terra,MODIS,78,61.03,289.8,14.4,N,0
0.9042,-74.5017,306.3,1,1,2023-01-01,0311,Terra,MODIS,62,61.03,288.2,6.3,N,0
0.8042,-74.3628,308,1,1,2023-01-01,0311,Terra,MODIS,43,61.03,290.4,8,N,0
0.5987,-75.5575,303.8,1,1,2023-01-01,0311,Terra,MODIS,57,61.03,292.1,4.6,N,0
0.7953,-74.3616,324.2,1,1,2023-01-01,0311,Terra,MODIS,100,61.03,291.5,21.9,N,0
0.7965,-74.3526,315.7,1,1,2023-01-01,0311,Terra,MODIS,68,61.03,291.4,13.4,N,0
0.5508,-75.3721,301.4,1,1,2023-01-01,0311,Terra,MODIS,38,61.03,289.5,3.2,N,0
0.7864,-74.3544,313.5,1,1,2023-01-01,0311,Terra,MODIS,87,61.03,289.3,10.7,N,0
0.8078,-74.7896,303.1,1,1,2023-01-01,0311,Terra,MODIS,53,61.03,286.9,4.9,N,0
0.6821,-75.8188,308.2,1,1,2023-01-01,0311,Terra,MODIS,74,61.03,291.7,7.9,N,0
0.9131,-74.503,326,1,1,2023-01-01,0311,Terra,MODIS,100,61.03,288.1,23.7,N,0
2.8113,-73.5085,312.1,1.1,1,2023-01-01,0312,Terra,MODIS,84,61.03,293.6,11.9,N,0
2.9398,-74.2991,308.6,1,1,2023-01-01,0312,Terra,MODIS,75,61.03,291,8.2,N,0
2.5555,-74.5455,317.5,1,1,2023-01-01,0312,Terra,MODIS,95,61.03,292.2,14.8,N,0
2.9385,-74.3083,303.1,1,1,2023-01-01,0312,Terra,MODIS,53,61.03,291.2,4.8,N,0
-9.3045,-50.1429,310.4,3.9,1.8,2023-01-01,1631,Aqua,MODIS,27,61.03,292.4,42.7,D,0
-2.5991,-49.2265,314.2,2.6,1.6,2023-01-01,1632,Aqua,MODIS,69,61.03,293.4,35.5,D,2
-2.7328,-49.3204,310.8,2.7,1.6,2023-01-01,1632,Aqua,MODIS,57,61.03,292.8,25.1,D,0
-17.0396,-64.862,316.6,1,1,2023-01-01,1807,Aqua,MODIS,50,61.03,298,6.6,D,0
-18.4077,-58.8656,319.7,1.5,1.2,2023-01-01,1807,Aqua,MODIS,0,61.03,292.4,14.2,D,0
-18.8278,-63.1252,324.4,1,1,2023-01-01,1807,Aqua,MODIS,68,61.03,303.4,9.4,D,0
-18.6274,-63.137,323.1,1,1,2023-01-01,1807,Aqua,MODIS,71,61.03,302.6,9.4,D,0
-17.6222,-57.1816,330.6,2,1.4,2023-01-01,1807,Aqua,MODIS,69,61.03,292.7,45,D,0
-18.2408,-61.8252,337.9,1,1,2023-01-01,1807,Aqua,MODIS,87,61.03,292.9,35,D,0
-18.2423,-61.835,326.1,1,1,2023-01-01,1807,Aqua,MODIS,74,61.03,291.7,18,D,0
-18.2331,-61.8366,332.2,1,1,2023-01-01,1807,Aqua,MODIS,78,61.03,292.3,26.9,D,0
-18.3457,-62.6552,326.8,1,1,2023-01-01,1807,Aqua,MODIS,63,61.03,296.3,14.4,D,0
-18.3353,-62.6472,344.2,1,1,2023-01-01,1807,Aqua,MODIS,92,61.03,303,40.4,D,0
-18.3367,-62.6567,396.9,1,1,2023-01-01,1807,Aqua,MODIS,100,61.03,305.6,227.3,D,0
-18.3381,-62.6661,321.8,1,1,2023-01-01,1807,Aqua,MODIS,44,61.03,296.3,8.9,D,0
-18.3705,-63.2741,328.2,1,1,2023-01-01,1807,Aqua,MODIS,61,61.03,304.5,12.8,D,0
-18.306,-63.2076,329.7,1,1,2023-01-01,1807,Aqua,MODIS,79,61.03,306.2,9.8,D,0
-17.1951,-64.5884,315.9,1,1,2023-01-01,1807,Aqua,MODIS,41,61.03,296.6,6.1,D,0
-15.1609,-66.995,310.8,1.2,1.1,2023-01-01,1808,Aqua,MODIS,48,61.03,294.5,8.7,D,0
-14.2953,-67.6235,318.2,1.3,1.1,2023-01-01,1808,Aqua,MODIS,71,61.03,296.5,16.5,D,0
-13.4668,-64.4897,327.4,1,1,2023-01-01,1808,Aqua,MODIS,79,61.03,298.5,16.2,D,0
-13.4578,-64.491,316.6,1,1,2023-01-01,1808,Aqua,MODIS,62,61.03,298.5,5.5,D,0
-13.2891,-66.3619,323.9,1.1,1,2023-01-01,1808,Aqua,MODIS,76,61.03,298.3,13.9,D,0
-13.2797,-66.3633,324.2,1.1,1,2023-01-01,1808,Aqua,MODIS,77,61.03,298.7,14.7,D,0
-12.4421,-63.9599,332.1,1,1,2023-01-01,1808,Aqua,MODIS,85,61.03,296.9,24.4,D,0
-12.4331,-63.9612,315.1,1,1,2023-01-01,1808,Aqua,MODIS,55,61.03,296.6,6,D,0
-12.3722,-63.8642,330.7,1,1,2023-01-01,1808,Aqua,MODIS,51,61.03,306.3,21.1,D,0
-7.4421,-61.4238,313.2,1.5,1.2,2023-01-01,1810,Aqua,MODIS,46,61.03,292.4,10.4,D,0
-6.7681,-59.4061,314,2.2,1.4,2023-01-01,1810,Aqua,MODIS,53,61.03,293.1,19,D,0
-6.6839,-59.1319,312.9,2.3,1.5,2023-01-01,1810,Aqua,MODIS,43,61.03,290.9,16.5,D,0
-6.6873,-59.1525,314.5,2.3,1.5,2023-01-01,1810,Aqua,MODIS,52,61.03,292.2,21.6,D,0
-6.6862,-59.1389,317.6,2.3,1.5,2023-01-01,1810,Aqua,MODIS,58,61.03,293.2,29.3,D,0
-1.4661,-70.2893,313.4,1.3,1.1,2023-01-01,1811,Aqua,MODIS,0,61.03,296.8,11.7,D,0
0.7908,-74.3497,323.4,2.5,1.5,2023-01-01,1812,Aqua,MODIS,77,61.03,290.9,55.2,D,0
0.7875,-74.3717,342.7,2.5,1.5,2023-01-01,1812,Aqua,MODIS,93,61.03,291.3,159.5,D,0
0.7988,-74.3578,328.5,2.5,1.5,2023-01-01,1812,Aqua,MODIS,73,61.03,293,76.3,D,0
0.732,-74.7908,314.9,2.7,1.6,2023-01-01,1812,Aqua,MODIS,36,61.03,290.1,35.9,D,0
5.0569,-67.885,316.7,1,1,2023-01-01,1813,Aqua,MODIS,38,61.03,296.4,6.7,D,0
2.9264,-72.7031,322.8,1.7,1.3,2023-01-01,1813,Aqua,MODIS,79,61.03,295.7,25.9,D,0
2.94,-72.6898,318.8,1.7,1.3,2023-01-01,1813,Aqua,MODIS,51,61.03,294.6,16.4,D,0
2.9377,-72.7048,331.5,1.7,1.3,2023-01-01,1813,Aqua,MODIS,86,61.03,294.5,47.1,D,0
3.0806,-72.0483,334.5,1.5,1.2,2023-01-01,1813,Aqua,MODIS,88,61.03,296.6,46.6,D,0
3.0914,-72.0499,319.5,1.5,1.2,2023-01-01,1813,Aqua,MODIS,61,61.03,295.8,16.5,D,0
3.0851,-72.0408,325.1,1.5,1.2,2023-01-01,1813,Aqua,MODIS,81,61.03,296.9,25.9,D,0
3.083,-72.0541,325.4,1.5,1.2,2023-01-01,1813,Aqua,MODIS,81,61.03,296.7,27.5,D,0
3.3541,-71.8399,313.6,1.4,1.2,2023-01-01,1813,Aqua,MODIS,48,61.03,292.3,10.6,D,0
3.9103,-70.5727,320.3,1.2,1.1,2023-01-01,1813,Aqua,MODIS,68,61.03,294.6,13.2,D,0
3.9088,-70.5832,318.9,1.2,1.1,2023-01-01,1813,Aqua,MODIS,57,61.03,296.5,10.3,D,0
4.2623,-70.6173,328.3,1.2,1.1,2023-01-01,1813,Aqua,MODIS,82,61.03,290.9,23.9,D,0
4.2673,-70.6502,319.1,1.2,1.1,2023-01-01,1813,Aqua,MODIS,64,61.03,287.6,12.7,D,0
4.2636,-70.8779,312,1.2,1.1,2023-01-01,1813,Aqua,MODIS,0,61.03,287.3,8.4,D,0
4.3418,-70.9072,319.7,1.2,1.1,2023-01-01,1813,Aqua,MODIS,66,61.03,283.8,15.4,D,0
4.3402,-70.918,318.1,1.2,1.1,2023-01-01,1813,Aqua,MODIS,68,61.03,283.7,13.9,D,0
4.5858,-69.6099,323.7,1.1,1,2023-01-01,1813,Aqua,MODIS,51,61.03,301.7,9.1,D,0
4.8141,-68.2286,316.9,1,1,2023-01-01,1813,Aqua,MODIS,64,61.03,295.4,7.7,D,0
4.8128,-68.2375,335.7,1,1,2023-01-01,1813,Aqua,MODIS,87,61.03,295.3,29.8,D,0
4.4664,-71.0382,312.3,1.2,1.1,2023-01-01,1813,Aqua,MODIS,21,61.03,283.6,7.8,D,0
4.8659,-69.8441,321.3,1.1,1,2023-01-01,1813,Aqua,MODIS,63,61.03,293.3,8.9,D,0
4.6658,-71.755,311.8,1.4,1.2,2023-01-01,1813,Aqua,MODIS,52,61.03,290.3,8.5,D,0
4.664,-71.7671,326.9,1.4,1.2,2023-01-01,1813,Aqua,MODIS,82,61.03,291.5,31.7,D,0
5.2808,-67.9364,328.1,1,1,2023-01-01,1813,Aqua,MODIS,46,61.03,295.2,15.3,D,0
5.2795,-67.9453,345.8,1,1,2023-01-01,1813,Aqua,MODIS,93,61.03,299.7,43.7,D,0
4.7469,-71.7615,315.9,1.4,1.2,2023-01-01,1813,Aqua,MODIS,49,61.03,288.2,14.7,D,0
4.9314,-70.8737,312.9,1.2,1.1,2023-01-01,1813,Aqua,MODIS,44,61.03,289.7,7,D,0
5.4236,-67.5771,315.7,1,1,2023-01-01,1813,Aqua,MODIS,26,61.03,295.7,5.2,D,0
4.989,-71.652,311.2,1.3,1.1,2023-01-01,1813,Aqua,MODIS,44,61.03,287.3,9.1,D,0
5.9649,-67.6551,321.8,1,1,2023-01-01,1813,Aqua,MODIS,55,61.03,299.5,8.2,D,0
5.9636,-67.6642,329.3,1,1,2023-01-01,1813,Aqua,MODIS,80,61.03,299.4,17.1,D,0
5.9726,-67.6655,339.9,1,1,2023-01-01,1813,Aqua,MODIS,89,61.03,299.2,31.3,D,0
5.5928,-70.6701,314,1.1,1.1,2023-01-01,1813,Aqua,MODIS,41,61.03,287.7,8.9,D,0
5.8001,-69.3134,320.1,1,1,2023-01-01,1813,Aqua,MODIS,53,61.03,294.8,9.9,D,0
-6.5785,-51.0904,302.3,1.1,1,2023-01-02,0456,Aqua,MODIS,48,61.03,289.9,4.6,N,2
-6.5678,-51.0986,302,1.1,1,2023-01-02,0456,Aqua,MODIS,46,61.03,290.3,4.6,N,2
-6.5771,-51.1002,316.8,1.1,1,2023-01-02,0456,Aqua,MODIS,94,61.03,289.8,16.3,N,2
-18.227,-61.8472,303.3,3.8,1.8,2023-01-02,0500,Aqua,MODIS,42,61.03,287.5,29.3,N,0
-18.2384,-61.8204,318.5,3.8,1.8,2023-01-02,0500,Aqua,MODIS,97,61.03,288.2,104.7,N,0
-18.218,-61.8079,309,3.8,1.8,2023-01-02,0500,Aqua,MODIS,76,61.03,287.6,55.3,N,0
-18.2342,-61.8116,323.4,3.8,1.8,2023-01-02,0500,Aqua,MODIS,100,61.03,288,140.5,N,0
3.84,-72.41,304.1,1,1,2023-01-02,0632,Aqua,MODIS,58,61.03,288.1,7,N,0
-12.5533,-51.9481,313.3,3,1.7,2023-01-02,1259,Terra,MODIS,40,61.03,293.1,28.9,D,0
-12.5579,-51.9284,312.7,3,1.7,2023-01-02,1259,Terra,MODIS,42,61.03,293.2,26.5,D,0
5.3105,-70.4045,350.3,2,1.4,2023-01-02,1433,Terra,MODIS,95,61.03,296.6,157.6,D,0
4.5487,-69.8844,318.7,1.8,1.3,2023-01-02,1433,Terra,MODIS,61,61.03,296.5,18.4,D,0
4.5466,-69.8686,328.6,1.8,1.3,2023-01-02,1433,Terra,MODIS,82,61.03,296.8,43.6,D,0
-11.9573,-63.6733,314,1.6,1.2,2023-01-02,1437,Terra,MODIS,72,61.03,288.8,15.4,D,0
-16.0736,-60.8734,309.7,3,1.6,2023-01-02,1438,Terra,MODIS,52,61.03,290.6,25.6,D,0
-18.2364,-61.8181,334.8,2.7,1.6,2023-01-02,1439,Terra,MODIS,88,61.03,286.1,135.8,D,0
-18.2265,-61.8238,322.7,2.7,1.6,2023-01-02,1439,Terra,MODIS,79,61.03,285.8,72.1,D,0
-19.5703,-59.3121,313.3,4.4,1.9,2023-01-02,1439,Terra,MODIS,68,61.03,283.7,58.8,D,0
-19.5725,-59.3191,312.7,4.4,1.9,2023-01-02,1439,Terra,MODIS,67,61.03,284,54.5,D,0
-20.6968,-59.5748,314.5,4.3,1.9,2023-01-02,1440,Terra,MODIS,52,61.03,286.2,69.7,D,0
-20.6995,-59.5802,316.9,4.3,1.9,2023-01-02,1440,Terra,MODIS,65,61.03,287.1,87.9,D,0
-20.9393,-49.1255,311.1,1,1,2023-01-02,1710,Aqua,MODIS,21,61.03,289.8,5.1,D,0
-18.4432,-56.7293,320.8,2.6,1.5,2023-01-02,1711,Aqua,MODIS,67,61.03,297.6,31.7,D,0
-18.2255,-56.388,331.2,2.4,1.5,2023-01-02,1711,Aqua,MODIS,64,61.03,294.1,78.5,D,0
-17.6375,-54.7823,316.7,1.8,1.3,2023-01-02,1711,Aqua,MODIS,37,61.03,294.8,16.2,D,0
-17.6158,-57.4749,329.9,2.8,1.6,2023-01-02,1711,Aqua,MODIS,70,61.03,293.7,101.4,D,0
-17.6136,-57.4826,323.4,2.8,1.6,2023-01-02,1711,Aqua,MODIS,62,61.03,291.8,63.2,D,0
-17.5286,-57.6614,322.7,2.9,1.6,2023-01-02,1711,Aqua,MODIS,0,61.03,292,82.4,D,0
-9.8619,-53.8826,319.8,1.2,1.1,2023-01-02,1713,Aqua,MODIS,59,61.03,300.3,14.8,D,0
-2.8773,-54.5395,313.8,1.1,1,2023-01-02,1715,Aqua,MODIS,59,61.03,295.3,8.3,D,0
-3.2916,-58.6593,311.4,2.1,1.4,2023-01-02,1715,Aqua,MODIS,0,61.03,293.8,19,D,0
-3.0754,-59.9425,311.2,2.7,1.6,2023-01-02,1715,Aqua,MODIS,22,61.03,289.3,26.9,D,2
-3.0711,-59.9479,311.9,2.7,1.6,2023-01-02,1715,Aqua,MODIS,29,61.03,289.7,30.2,D,2
-1.7605,-53.4159,311.9,1,1,2023-01-02,1715,Aqua,MODIS,45,61.03,291.9,5.6,D,0
3.9469,-59.7592,316.9,2,1.4,2023-01-02,1717,Aqua,MODIS,64,61.03,294.1,20.3,D,0
4.5131,-59.584,312.1,1.9,1.3,2023-01-02,1717,Aqua,MODIS,58,61.03,282.9,18.2,D,0
-11.4549,-74.4756,321.9,1,1,2023-01-02,1851,Aqua,MODIS,77,61.03,298,9.2,D,0
-13.3122,-72.1486,322.5,1.2,1.1,2023-01-02,1851,Aqua,MODIS,71,61.03,305.4,11.4,D,0
-11.4856,-74.4328,337,1,1,2023-01-02,1851,Aqua,MODIS,89,61.03,300,30.6,D,0
-10.9248,-74.8829,318.2,1,1,2023-01-02,1852,Aqua,MODIS,57,61.03,300.7,9.1,D,2
-7.1843,-76.3885,327.3,1,1,2023-01-02,1853,Aqua,MODIS,63,61.03,290.4,19.4,D,0
-5.5351,-78.5008,332.2,1.1,1,2023-01-02,1853,Aqua,MODIS,84,61.03,304.7,25.2,D,0
-5.5365,-78.511,331.5,1.1,1,2023-01-02,1853,Aqua,MODIS,83,61.03,305.9,23,D,0
3.6281,-71.4039,317.6,2.6,1.6,2023-01-02,1855,Aqua,MODIS,68,61.03,289.7,33.9,D,0
3.6328,-71.4094,317.5,2.6,1.6,2023-01-02,1855,Aqua,MODIS,74,61.03,289.2,32.4,D,0
3.8684,-74.9554,311.8,1.4,1.2,2023-01-02,1856,Aqua,MODIS,31,61.03,284.7,9.1,D,0
4.6077,-69.8395,331.4,3.6,1.8,2023-01-02,1856,Aqua,MODIS,73,61.03,286.3,155.7,D,0
4.5995,-69.8436,313.1,3.6,1.8,2023-01-02,1856,Aqua,MODIS,30,61.03,285.1,36.9,D,0
4.6155,-69.8457,329.5,3.6,1.8,2023-01-02,1856,Aqua,MODIS,72,61.03,286.4,142.5,D,0
4.7782,-70.6781,346.7,3.1,1.7,2023-01-02,1856,Aqua,MODIS,94,61.03,292.5,247.4,D,0
4.7931,-70.6802,326.2,3.1,1.7,2023-01-02,1856,Aqua,MODIS,80,61.03,292.8,79.9,D,0
5.0258,-71.1896,313,2.9,1.6,2023-01-02,1856,Aqua,MODIS,49,61.03,290.4,25.4,D,0
5.2482,-70.3543,321.5,3.4,1.7,2023-01-02,1856,Aqua,MODIS,75,61.03,292,72.2,D,0
5.3007,-70.3966,322,3.4,1.7,2023-01-02,1856,Aqua,MODIS,75,61.03,291.6,73.8,D,0
5.2976,-70.4041,323,3.4,1.7,2023-01-02,1856,Aqua,MODIS,70,61.03,292.2,75.1,D,0
4.6958,-76.0271,311.4,1.2,1.1,2023-01-02,1856,Aqua,MODIS,57,61.03,292.3,8.4,D,0
3.9861,-71.5073,305.5,1,1,2023-01-03,0256,Terra,MODIS,65,61.03,290.6,4.9,N,0
4.1595,-72.2376,303.7,1,1,2023-01-03,0256,Terra,MODIS,56,61.03,291.5,4.3,N,0
4.1582,-72.2465,305.8,1,1,2023-01-03,0256,Terra,MODIS,66,61.03,291.4,5.8,N,0
4.9446,-69.9935,313.7,1.1,1,2023-01-03,0256,Terra,MODIS,88,61.03,292.9,11.4,N,0
4.9514,-69.9903,313,1.1,1,2023-01-03,0256,Terra,MODIS,73,61.03,292.8,11.1,N,0
4.9501,-70.0001,312.6,1.1,1,2023-01-03,0256,Terra,MODIS,85,61.03,292.4,11,N,0
-12.3739,-63.8657,311.4,4,1.9,2023-01-03,1341,Terra,MODIS,45,61.03,288.2,43.3,D,0
5.6003,-71.2999,320.7,1.4,1.2,2023-01-03,1514,Terra,MODIS,74,61.03,294.3,17.4,D,0
4.0442,-72.2581,315.6,1.3,1.1,2023-01-03,1514,Terra,MODIS,45,61.03,291.2,9.1,D,0
3.8669,-72.5069,334,1.2,1.1,2023-01-03,1514,Terra,MODIS,86,61.03,300.9,32.1,D,0
3.8653,-72.4962,325.2,1.2,1.1,2023-01-03,1514,Terra,MODIS,78,61.03,298.5,17.5,D,0
3.7597,-72.605,323.7,1.2,1.1,2023-01-03,1514,Terra,MODIS,77,61.03,297,18.3,D,0
3.7581,-72.5944,321.4,1.2,1.1,2023-01-03,1514,Terra,MODIS,74,61.03,296.4,15.4,D,0
3.7233,-72.6487,319.5,1.2,1.1,2023-01-03,1514,Terra,MODIS,68,61.03,299,11.1,D,0
3.7217,-72.6381,322.3,1.2,1.1,2023-01-03,1514,Terra,MODIS,76,61.03,298.4,14.7,D,0
3.2207,-72.366,328,1.3,1.1,2023-01-03,1515,Terra,MODIS,81,61.03,295.4,28.8,D,0
3.0123,-72.3399,328.5,1.3,1.1,2023-01-03,1515,Terra,MODIS,82,61.03,294.4,27.4,D,0
-2.4577,-78.1675,308.1,1.1,1,2023-01-03,1516,Terra,MODIS,45,61.03,289,5.1,D,0
-4.7709,-80.2933,327.2,1.3,1.1,2023-01-03,1517,Terra,MODIS,77,61.03,301.1,18.5,D,0
-4.7726,-80.2818,343.1,1.3,1.1,2023-01-03,1517,Terra,MODIS,91,61.03,301.4,52.5,D,0
-4.7618,-80.5507,321,1.4,1.2,2023-01-03,1517,Terra,MODIS,48,61.03,299.5,10.9,D,0
-9.0611,-77.7954,314.8,1,1,2023-01-03,1518,Terra,MODIS,43,61.03,290,9.3,D,0
-9.0624,-77.7865,313.9,1,1,2023-01-03,1518,Terra,MODIS,44,61.03,289.5,9.7,D,0
-12.599,-69.2052,312.2,2.9,1.6,2023-01-03,1755,Aqua,MODIS,35,61.03,292.4,28,D,2
-12.6896,-65.6031,319.3,1.5,1.2,2023-01-03,1755,Aqua,MODIS,68,61.03,290.9,21.2,D,0
-12.6914,-65.6172,330.6,1.5,1.2,2023-01-03,1755,Aqua,MODIS,85,61.03,294.2,44.8,D,0
-12.2905,-66.8427,312.9,1.9,1.3,2023-01-03,1755,Aqua,MODIS,53,61.03,291.4,17.9,D,0
-12.6008,-69.1981,312.1,2.9,1.6,2023-01-03,1755,Aqua,MODIS,42,61.03,292.3,29.1,D,2
-12.6949,-65.6245,317.2,1.6,1.2,2023-01-03,1755,Aqua,MODIS,45,61.03,294.5,15,D,0
-10.8694,-66.2013,314.3,1.6,1.2,2023-01-03,1756,Aqua,MODIS,40,61.03,296.2,14.9,D,0
-5.7162,-63.5444,316.4,1,1,2023-01-03,1757,Aqua,MODIS,0,61.03,297.8,9.6,D,0
-2.5187,-66.0959,310.5,1.2,1.1,2023-01-03,1758,Aqua,MODIS,44,61.03,292.2,7.1,D,2
-3.3531,-64.719,316.3,1.1,1,2023-01-03,1758,Aqua,MODIS,42,61.03,296.7,8.8,D,2
-3.3518,-64.7095,316.8,1.1,1,2023-01-03,1758,Aqua,MODIS,0,61.03,296.8,9.3,D,2
3.0913,-60.777,320.8,1.4,1.2,2023-01-03,1759,Aqua,MODIS,74,61.03,293.4,14.7,D,0
3.9688,-59.5062,316.8,1.8,1.3,2023-01-03,1759,Aqua,MODIS,52,61.03,293.9,14.3,D,0
3.3418,-60.4562,332.4,1.5,1.2,2023-01-03,1759,Aqua,MODIS,85,61.03,299.9,39.7,D,0
3.9059,-60.5184,321.9,1.5,1.2,2023-01-03,1759,Aqua,MODIS,57,61.03,298,16.8,D,0
3.9603,-60.8519,321.2,1.4,1.2,2023-01-03,1759,Aqua,MODIS,35,61.03,298.6,14.7,D,0
3.0791,-60.788,330.8,1.4,1.2,2023-01-03,1759,Aqua,MODIS,84,61.03,296.4,33.5,D,0
3.7336,-59.6212,315.5,1.8,1.3,2023-01-03,1759,Aqua,MODIS,31,61.03,289.7,12.6,D,0
3.0895,-60.7895,329.8,1.4,1.2,2023-01-03,1759,Aqua,MODIS,83,61.03,296.2,30.9,D,0
4.0298,-72.1406,321,2.7,1.6,2023-01-03,1800,Aqua,MODIS,63,61.03,293.4,45.3,D,0
3.8764,-71.5253,319,2.4,1.5,2023-01-03,1800,Aqua,MODIS,73,61.03,293.5,40.5,D,0
4.0182,-70.6673,317.3,2,1.4,2023-01-03,1800,Aqua,MODIS,71,61.03,293.3,23.7,D,0
3.8724,-71.5314,327,2.4,1.5,2023-01-03,1800,Aqua,MODIS,81,61.03,293.3,71.4,D,0
3.8852,-71.8005,319.3,2.5,1.5,2023-01-03,1800,Aqua,MODIS,67,61.03,290.3,37.8,D,0
3.8988,-71.8026,326.2,2.5,1.5,2023-01-03,1800,Aqua,MODIS,78,61.03,293.4,64.4,D,0
4.0688,-70.7756,317.4,2.1,1.4,2023-01-03,1800,Aqua,MODIS,70,61.03,293.8,26,D,0
4.0439,-71.629,313.7,2.4,1.5,2023-01-03,1800,Aqua,MODIS,46,61.03,289.8,25.6,D,0
4.0335,-72.117,343.4,2.7,1.6,2023-01-03,1800,Aqua,MODIS,92,61.03,294.2,171.7,D,0
4.0474,-72.1192,322,2.7,1.6,2023-01-03,1800,Aqua,MODIS,76,61.03,294.3,48.8,D,0
4.0382,-72.1227,339,2.7,1.6,2023-01-03,1800,Aqua,MODIS,90,61.03,294.6,137.6,D,0
4.0559,-72.1014,319.3,2.6,1.6,2023-01-03,1800,Aqua,MODIS,57,61.03,293.7,37.6,D,0
4.1711,-71.7269,349.2,2.5,1.5,2023-01-03,1800,Aqua,MODIS,95,61.03,294.5,202.9,D,0
5.954,-70.305,326.7,1.8,1.3,2023-01-03,1800,Aqua,MODIS,78,61.03,298,37.5,D,0
5.9704,-70.2755,320.1,1.8,1.3,2023-01-03,1800,Aqua,MODIS,68,61.03,298.9,21.2,D,0
-4.6455,-79.9065,320,2.8,1.6,2023-01-03,1936,Aqua,MODIS,64,61.03,288.8,49.9,D,0
-9.9586,-58.0228,302.1,1.4,1.2,2023-01-04,0155,Terra,MODIS,47,61.03,273.5,12.4,N,0
-3.0527,-51.7364,301.5,1.5,1.2,2023-01-04,0157,Terra,MODIS,23,61.03,282.9,6.8,N,0
-3.0497,-51.7427,305.8,1.5,1.2,2023-01-04,0157,Terra,MODIS,66,61.03,282.2,11.3,N,0
-3.0516,-51.7561,300.4,1.5,1.2,2023-01-04,0157,Terra,MODIS,8,61.03,281.6,5.8,N,0
4.312,-60.6175,301.7,1.3,1.1,2023-01-04,0159,Terra,MODIS,43,61.03,278.1,7.5,N,0
-5.9125,-78.9799,304.7,1,1,2023-01-04,0335,Terra,MODIS,61,61.03,286.4,7.8,N,0
-5.8793,-79.0685,300.9,1,1,2023-01-04,0335,Terra,MODIS,35,61.03,285.8,5.7,N,0
-5.8806,-79.0778,302.7,1,1,2023-01-04,0335,Terra,MODIS,51,61.03,286.3,6.7,N,0
-2.0072,-78.3329,328.2,1.2,1.1,2023-01-04,0336,Terra,MODIS,100,61.03,273.8,39.4,N,1
-2.0088,-78.3443,338.4,1.2,1.1,2023-01-04,0336,Terra,MODIS,100,61.03,272.4,57.9,N,1
-1.9934,-78.3679,320,3.4,1.7,2023-01-04,0621,Aqua,MODIS,100,61.03,271.4,132.8,N,1
-1.9992,-78.3294,333.3,3.4,1.7,2023-01-04,0621,Aqua,MODIS,100,61.03,277.1,222.4,N,1
-1.993,-78.3383,304.5,3.4,1.7,2023-01-04,0621,Aqua,MODIS,60,61.03,273,61.1,N,1
-2.0093,-78.3354,339.5,3.4,1.7,2023-01-04,0621,Aqua,MODIS,100,61.03,277,279.3,N,1
-9.6388,-65.7419,308.5,1.9,1.3,2023-01-04,0622,Aqua,MODIS,75,61.03,287.9,20.4,N,0
-9.6412,-65.7248,310.1,1.9,1.3,2023-01-04,0622,Aqua,MODIS,79,61.03,288,23.3,N,0
-9.6466,-65.7308,315.2,1.9,1.3,2023-01-04,0622,Aqua,MODIS,91,61.03,288.2,32.2,N,0
-13.5018,-66.0068,318.4,1.1,1,2023-01-04,1422,Terra,MODIS,69,61.03,287.3,11.9,D,0
-13.5003,-66.0163,328.6,1.1,1,2023-01-04,1422,Terra,MODIS,82,61.03,287.7,24.3,D,0
-12.2206,-63.6303,315.9,1,1,2023-01-04,1422,Terra,MODIS,71,61.03,284.8,8.9,D,0
-13.3637,-52.4325,309.2,1.8,1.3,2023-01-04,1659,Aqua,MODIS,44,61.03,290,14.4,D,0
-12.9259,-52.1114,314.3,1.7,1.3,2023-01-04,1659,Aqua,MODIS,36,61.03,295.5,15.1,D,0
-12.4245,-51.7667,312.7,1.6,1.2,2023-01-04,1659,Aqua,MODIS,31,61.03,286.6,16.2,D,0
-12.2427,-52.6746,317.4,1.8,1.3,2023-01-04,1659,Aqua,MODIS,69,61.03,295,30,D,0
-11.7383,-52.828,312,1.8,1.3,2023-01-04,1659,Aqua,MODIS,43,61.03,294.1,16.2,D,0
-11.6627,-52.8039,310.8,1.8,1.3,2023-01-04,1659,Aqua,MODIS,41,61.03,292.4,15.1,D,0
-11.6691,-52.808,310.7,1.8,1.3,2023-01-04,1659,Aqua,MODIS,57,61.03,293.1,16.2,D,0
-10.7597,-52.9373,311.7,1.8,1.3,2023-01-04,1700,Aqua,MODIS,29,61.03,293.8,16.8,D,0
-10.6866,-56.3222,311.1,3.3,1.7,2023-01-04,1700,Aqua,MODIS,61,61.03,288.6,41.8,D,0
-4.4431,-49.0072,331.7,1,1,2023-01-04,1701,Aqua,MODIS,84,61.03,297.6,23.3,D,0
-1.8087,-54.9228,308.5,1.9,1.3,2023-01-04,1702,Aqua,MODIS,53,61.03,287.9,12,D,0
-3.3226,-49.0256,312.7,1,1,2023-01-04,1702,Aqua,MODIS,43,61.03,296.5,5.2,D,0
-3.3318,-50.1092,312.4,1,1,2023-01-04,1702,Aqua,MODIS,46,61.03,292.4,6.6,D,0
-3.3331,-50.1183,311.4,1,1,2023-01-04,1702,Aqua,MODIS,27,61.03,293.8,5.7,D,0
-3.0717,-49.071,342.9,1,1,2023-01-04,1702,Aqua,MODIS,86,61.03,297.2,42.3,D,0
